Guardians of the Galaxy,1,Directed by: James Gunn,"Written by: James Gunn"","" Nicole Perlman",Based on: Guardians of the Galaxyby Dan AbnettAndy Lanning,Produced by: Kevin Feige,"Starring: Chris Pratt"","" Zoe Saldaña"","" Dave Bautista"","" Vin Diesel"","" Bradley Cooper"","" Lee Pace"","" Michael Rooker"","" Karen Gillan"","" Djimon Hounsou"","" John C. Reilly"","" Glenn Close"","" Benicio del Toro",Cinematography: Ben Davis,"Edited by: Fred Raskin"","" Craig Wood"","" Hughes Winborne",Music by: Tyler Bates,Productioncompany: Productioncompany,Distributed by: Walt Disney StudiosMotion Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,"Budget: $232.3 million (gross)[2]"","" $195.9 million (net)[2]",Box office: $773.3 million[3]
How I Met Your Mother,2,Josh Radnor,Ted Mosby," an architect, college professor and the central character of the series. He tells the story of his adult years from his late twenties to his mid thirties, and all the obstacles he overcomes before he meets ""The One"" . This story is told by the Older Ted Mosby, and narrator of the series, Bob Saget. Ted moved to New York City with his friends Marshall and Lily after graduating from Wesleyan University. In New York, he met Barney  and Robin, to whom he was immediately attracted. Ted is on a quest for happiness and ""The One"", the woman he will marry. He has many relationships, one with Robin, that reveal the qualities he wants in his future wife. At the end of each relationship, with levity, he reflects on what went wrong. Although hope to find “the one” diminishes with each failed relationship, Ted does not give up. He has more elegant and higher-class interests than his friends. He goes to great lengths to profess his love to the women in his life, but they all falter eventually. Despite these qualities, Ted often acts immaturely, such as in wild activities with Barney. In the show's finale, he says that, in Tracy, he had met the love of his life , but only after he is finished telling the story does he accept that he is ready to move on and admit he is still in love with Robin."
How I Met Your Mother,3,Jason Segel,Marshall Eriksen," Ted Mosby's best friend. Marshall and Ted were roommates at Wesleyan, and remained living together when they moved to New York. In season 2 Marshall marries Lily, with whom he has been in love since his freshman year of college; they have a child during season 7. Marshall was born in St. Cloud, Minnesota, where his family and culture are the foundation of major conflicts he faces in the series. He has an interest in the paranormal and mythical creatures, particularly Sasquatch. His dream to be an environmental lawyer conflicts with his immediate need for money, such as for his wedding and to raise his children."
How I Met Your Mother,4,Cobie Smulders,Robin Scherbatsky," a news anchor trying to make it as a journalist who dates both Ted and Barney. Robin emigrated from Canada to take a job at a news station and met Ted at MacLaren's; her Canadian background is a source of many jokes from her friends, for instance, ‘Robin Sparkles’ which was her stage name as a Canadian teenage pop-star. She is very career-centric and rejects traditional roles, such as getting married and having kids. Robin often drinks scotch and smokes cigars, and is an avid gun fan. She and Barney get engaged and marry in the penultimate episode of the series, but divorce in the first part of the series finale, three years later. Smulders's husband Taran Killam appeared in six episodes as Gary Blauman."
How I Met Your Mother,5,Neil Patrick Harris,Barney Stinson," a serial playboy, using his relative wealth and an array of outrageous strategies to seduce women with no intention of engaging in a relationship. His catchphrases include 'Suit Up' and 'Legen-wait-for-it-Dary'. He is Ted's other best friend. Abandoned by his father at a young age, Barney has abandonment issues and clings to his friends. He tells extravagant lies about events in his life as a defense mechanism for his substandard childhood. He marries Robin in the penultimate episode of the series but they divorce after three years in the two-part series finale. In 2020, a failed one-night stand gives him a daughter, Ellie. Harris' husband David Burtka appeared in seven episodes as Scooter."
How I Met Your Mother,6,Alyson Hannigan,Lily Aldrin," a kindergarten teacher, aspiring artist, and Marshall's wife. She is terrible at keeping secrets and can be manipulative at times. She marries Marshall in season 2 and gives birth to Marvin in season 7. Though appearing sweet and cute, Lily can be quite unexpectedly fierce. Her best girl friend is Robin, whom she met through Ted as he dated Robin. Hannigan's husband Alexis Denisof appeared in ten episodes as Sandy Rivers."
How I Met Your Mother,7,Cristin Milioti,The Mother," the titular character who is Ted's future wife. She makes her first official appearance in Season 8, and gradually meets all the characters throughout Season 9 leading up to her meeting Ted. The Mother's real name is Tracy McConnell, and she plays bass guitar."
Brooklyn Nine,1,"Genre: Police procedural"","" Sitcom","Created by: Dan Goor"","" Michael Schur","Starring: Andy Samberg"","" Stephanie Beatriz"","" Terry Crews"","" Melissa Fumero"","" Joe Lo Truglio"","" Chelsea Peretti"","" Andre Braugher"","" Dirk Blocker"","" Joel McKinnon Miller",Theme music composer: Dan Maroccofeaturing Jacques SladeLamar Van SciverFrank Greenfield,Composer: Dan Marocco,Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: Dan Goor"","" Michael Schur"","" David Miner"","" Phil LordChristopher Miller (both; pilot)"","" Luke Del Tredici"","" David Phillips","Producers: Marshall Boone"","" Norm Hiscock"","" Matt Nodella"","" Andy Samberg"","" Neil Campbell"","" Matt Lawton"","" Cortney Carrillo"","" Carol Kolb"","" Phil Augusta Jackson"","" Sierra Ornelas Miller"","" Richard H. Prince"","" Evan Susser"","" Van Robichaux",Camera setup: Single-camera,Running time: 21–23 minutes,"Production companies: Fremulon"","" Dr. Goor Productions"","" 3 Arts Entertainment"","" Universal Television",Distributor: NBCUniversal Television Distribution,Original network: Fox (seasons 1–5)NBC (seasons 6–8),"Original release: September 17, 2013 (2013-09-17) –September 16, 2021 (2021-09-16)"
Brooklyn Nine,2,Andy Samberg,"Jacob ""Jake"" Peralta: Jake is a very attractive and skilled detective"," but often acts immaturely. His favorite film is Die Hard, which he references frequently and even attempts to relive. Jake is unrelenting in his confidence, even in the face of failure, and refuses to take things seriously most of the time. He dates and later marries Amy and they have a son in season 7. He often references his hard upbringing due to his father leaving him as a child."
Brooklyn Nine,3,Stephanie Beatriz,Rosa Diaz: Rosa is a tough," intimidating detective; most of the 99th precinct is afraid of her. She takes pride in being very private and her colleagues know almost nothing about her, including what she likes or where she lives. She used to do ballet and gymnastics as a child and is skilled with various weapons. She also went to medical school and even has a pilot licence. At the police academy, she was classmates with Jake and the two became friends. In season 4 and 5, she dates fellow detective Adrian Pimento, and she comes out as bisexual later in season 5."
Brooklyn Nine,4,Terry Crews,"Terrence ""Terry"" Jeffords: Terry is a family man with a wife"," Sharon, and twin daughters, Cagney and Lacey, having a third daughter in season 3 on Thanksgiving named Ava. He works out frequently and is very strong, but used to be extremely overweight and still has some issues with food. For the first five seasons, he is a sergeant, being addressed as ""Sarge"" frequently. In season 6, he passes an exam to become a lieutenant. In the series finale, he became the captain of the Nine-Nine."
Brooklyn Nine,5,Melissa Fumero,Amy Santiago: Amy is a neurotic," competitive, 'nerdy' detective who desperately seeks Captain Holt's approval. She obsesses over mistakes and is eager to prove herself worthy. She becomes a sergeant in season 5. She and Jake begin to date in season 3, got married in season 5, and have a son named Mac after the fictional John McClane at the end of season 7."
Brooklyn Nine,6,Joe Lo Truglio,Charles Boyle: Charles is Jake's best friend who is obsessed with strange and unusual food. He most often partners with Jake," whom he holds in high regard, and tends to over-share personal and intimate information with him. Early in season 1, he has an intense crush on Rosa and often tries to ask her out but fails. After a brief engagement to food author Vivian Ludley, he later begins a relationship with an artist named Genevieve and the two adopt a son named Nikolaj from Latvia at the start of season 4."
Brooklyn Nine,7,Chelsea Peretti,"Regina ""Gina"" Linetti : Gina is Captain Holt's assistant and Jake's childhood friend. She acts cool and disinterested in the people around her"," instead focusing almost entirely on her phone and social media. Gina is over-confident to the point of arrogance and holds an unproven amount of respect with her peers. She loves dancing and making fun of Amy. She also has a short-lived sexual relationship with Charles, which she is incredibly ashamed of, though she later goes public with the relationship, without consulting Charles. In season 5, she has a child named Enigma/""Iggy"". Gina departs temporarily in the start of season 5 due to Peretti's real-life pregnancy, and for good in season 6 to build an online brand, but she returns in the series finale."
Brooklyn Nine,8,Andre Braugher,Raymond Jacob Holt: Captain Holt is the captain of the 99th precinct who takes pride in being the NYPD's first African American gay police captain. He is known for his stoic and deadpan demeanor and he frequently criticizes Jake's immature behavior," though he eventually develops a strong, familial relationship with all his detectives, who in turn hold him in high esteem. Both Amy and Jake view him as a father figure. He is married to Kevin Cozner, a professor of classics at Columbia University, and has a Pembroke Welsh Corgi named Cheddar. He is also rivals with Deputy Chief Madeline Wuntch."
Brooklyn Nine,9,Dirk Blocker,Michael Hitchcock and Joel McKinnon Miller as Norm Scully : Hitchcock and Scully are two aging," accident-prone, lazy, and non-proficient detectives whose careers peaked in the 1980s, though they now focus more on paperwork to avoid active police work and love to eat junk food. Because of this, they are often disregarded by the rest of the precinct, but they are quite skilled when they put their minds to it. Hitchcock is known to be vulgar and creepy, especially towards women, and lives in a van; while Scully is more kindhearted and can sing opera well despite having several types of diabetes."
The Perks of Being a Wallflower,404 ERROR
The Dark Knight,1,Directed by: Christopher Nolan,"Screenplay by: Jonathan Nolan"","" Christopher Nolan","Story by: Christopher Nolan"","" David S. Goyer",Based on: Characters appearing in comic books publishedby DC Comics,"Produced by: Emma Thomas"","" Charles Roven"","" Christopher Nolan","Starring: Christian Bale"","" Michael Caine"","" Heath Ledger"","" Gary Oldman"","" Aaron Eckhart"","" Maggie Gyllenhaal"","" Morgan Freeman",Cinematography: Wally Pfister,Edited by: Lee Smith,"Music by: Hans Zimmer"","" James Newton Howard",Productioncompanies: Productioncompanies,Distributed by: Warner Bros. Pictures,Release dates: Release dates,Running time: Running time,"Countries: United States"","" United Kingdom[b]",Language: English,Budget: $185 million,Box office: $1.006 billion[c]
The Dark Knight,2,Christian Bale,Bruce Wayne / Batman: A wealthy socialite who as a child was traumatized by his parents' murder. Wayne secretly operates as the heroic vigilante Batman.,
The Dark Knight,3,Michael Caine,Alfred Pennyworth: Wayne's father-figure," trusted butler, and confidant"
The Dark Knight,4,Heath Ledger,the Joker: A criminal mastermind and anarchist who is determined to sow chaos and corruption throughout Gotham,
The Dark Knight,5,Gary Oldman,James Gordon: One of the few honest officers in the Gotham City Police Department  who assists Batman's war on crime,
The Dark Knight,6,Aaron Eckhart,Harvey Dent / Two-Face: Gotham's noble district attorney-turned-violent vigilante,
The Dark Knight,7,Maggie Gyllenhaal,Rachel Dawes: Gotham's assistant district attorney and Wayne's childhood friend, who is divided between her feelings for him and for Dent
The Dark Knight,8,Morgan Freeman,Lucius Fox: Wayne Enterprises' CEO who supplies technology and equipment for Batman's campaign,
Percy Jackson & the Olympians,404 ERROR
Enchanted,1,Directed by: Kevin Lima,Written by: Bill Kelly,"Produced by: Barry Josephson"","" Barry Sonnenfeld","Starring: Amy Adams"","" Patrick Dempsey"","" James Marsden"","" Timothy Spall"","" Idina Menzel"","" Susan Sarandon",Cinematography: Don Burgess,"Edited by: Gregory Perler"","" Stephen A. Rotter",Music by: Alan Menken,Productioncompanies: Productioncompanies,Distributed by: Walt Disney Studios Motion Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $85 million[2][3],Box office: $340.5 million[3]
